5.000000000000001110e-01 1.500000000000000000e+00 2.500000000000000444e+00 3.500000000000000444e+00 4.500000000000000888e+00 5.500000000000000000e+00 6.500000000000000888e+00 7.500000000000001776e+00 8.500000000000001776e+00 9.500000000000001776e+00 1.050000000000000000e+01 1.150000000000000000e+01 1.250000000000000000e+01 1.350000000000000178e+01 1.450000000000000178e+01 1.550000000000000178e+01 1.650000000000000000e+01 1.750000000000000000e+01 1.850000000000000000e+01 1.950000000000000000e+01 2.050000000000000355e+01 2.150000000000000355e+01 2.250000000000000355e+01 2.350000000000000355e+01 2.450000000000000355e+01 2.550000000000000355e+01 2.650000000000000355e+01 2.750000000000000355e+01 2.850000000000000711e+01 2.950000000000000000e+01 3.050000000000000355e+01 3.150000000000000000e+01 3.250000000000000711e+01 3.350000000000000000e+01 3.450000000000000711e+01 3.550000000000000000e+01 3.650000000000000000e+01 3.750000000000000000e+01 3.850000000000000000e+01 3.950000000000000000e+01 4.050000000000000000e+01 4.150000000000001421e+01 4.250000000000000000e+01 4.350000000000001421e+01 4.450000000000000000e+01 4.550000000000001421e+01 4.650000000000000000e+01 4.750000000000000711e+01 4.850000000000000000e+01 4.950000000000000711e+01 5.050000000000000000e+01 5.150000000000000711e+01 5.250000000000000000e+01 5.350000000000000000e+01 5.450000000000001421e+01 5.550000000000000000e+01 5.650000000000000000e+01 5.750000000000000000e+01 5.850000000000000711e+01 5.950000000000000000e+01 6.050000000000000000e+01 6.150000000000000711e+01 6.250000000000000711e+01 6.350000000000000000e+01 6.450000000000001421e+01 6.550000000000000000e+01 6.650000000000000000e+01 6.750000000000001421e+01 6.850000000000001421e+01 6.950000000000000000e+01 7.050000000000000000e+01 7.150000000000001421e+01 7.250000000000001421e+01 7.350000000000000000e+01 7.450000000000000000e+01 7.550000000000001421e+01 7.650000000000001421e+01 7.750000000000000000e+01 7.850000000000000000e+01 7.950000000000001421e+01 8.050000000000000000e+01 8.150000000000001421e+01 8.250000000000000000e+01 8.350000000000001421e+01 8.450000000000001421e+01 8.550000000000001421e+01 8.650000000000000000e+01 8.750000000000001421e+01 8.850000000000001421e+01 8.950000000000001421e+01 9.050000000000000000e+01 9.150000000000001421e+01 9.250000000000001421e+01 9.350000000000001421e+01 9.450000000000000000e+01 9.550000000000000000e+01 9.650000000000001421e+01 9.750000000000001421e+01 9.850000000000001421e+01 9.950000000000000000e+01 1.005000000000000142e+02 1.015000000000000142e+02 1.025000000000000142e+02 1.035000000000000000e+02 1.045000000000000142e+02 1.055000000000000000e+02 1.065000000000000142e+02 1.075000000000000000e+02 1.085000000000000142e+02 1.095000000000000142e+02 1.105000000000000000e+02 1.115000000000000284e+02 1.125000000000000142e+02 1.135000000000000142e+02 1.145000000000000142e+02 1.155000000000000000e+02 1.165000000000000426e+02 1.175000000000000142e+02 1.185000000000000000e+02 1.195000000000000284e+02 1.205000000000000000e+02 1.215000000000000142e+02 1.225000000000000142e+02 1.234999999999999858e+02 1.245000000000000284e+02 1.255000000000000000e+02 1.265000000000000000e+02 1.275000000000000284e+02 1.285000000000000000e+02 1.295000000000000568e+02 1.305000000000000284e+02 1.314999999999999716e+02 1.325000000000000284e+02 1.335000000000000000e+02 1.345000000000000000e+02 1.355000000000000284e+02 1.365000000000000000e+02 1.375000000000000284e+02 1.385000000000000000e+02 1.394999999999999716e+02 1.405000000000000284e+02 1.415000000000000000e+02 1.425000000000000000e+02 1.435000000000000284e+02 1.445000000000000000e+02 1.455000000000000284e+02 1.465000000000000000e+02 1.475000000000000000e+02 1.485000000000000284e+02 1.495000000000000000e+02 1.505000000000000284e+02 1.515000000000000284e+02 1.525000000000000000e+02 1.535000000000000000e+02 1.545000000000000000e+02 1.555000000000000000e+02 1.565000000000000284e+02 1.575000000000000000e+02 1.585000000000000284e+02 1.595000000000000284e+02 1.605000000000000000e+02 1.615000000000000000e+02 1.625000000000000000e+02 1.635000000000000284e+02 1.645000000000000284e+02 1.655000000000000000e+02 1.665000000000000284e+02 1.675000000000000284e+02 1.685000000000000000e+02 1.695000000000000000e+02 1.705000000000000000e+02 1.715000000000000284e+02 1.725000000000000284e+02 1.735000000000000000e+02 1.745000000000000284e+02 1.755000000000000284e+02 1.765000000000000284e+02 1.775000000000000000e+02 1.785000000000000000e+02 1.795000000000000284e+02 1.805000000000000284e+02 1.815000000000000284e+02 1.825000000000000284e+02 1.835000000000000000e+02 1.845000000000000284e+02 1.855000000000000000e+02 1.865000000000000000e+02 1.875000000000000284e+02 1.885000000000000284e+02 1.895000000000000284e+02 1.905000000000000284e+02 1.915000000000000000e+02 1.925000000000000284e+02 1.935000000000000000e+02 1.945000000000000284e+02 1.955000000000000284e+02 1.965000000000000284e+02 1.975000000000000284e+02 1.985000000000000000e+02 1.995000000000000000e+02 2.005000000000000284e+02 2.015000000000000000e+02 2.025000000000000284e+02 2.035000000000000284e+02 2.045000000000000284e+02 2.055000000000000284e+02 2.065000000000000000e+02 2.075000000000000000e+02 2.085000000000000284e+02 2.095000000000000000e+02 2.105000000000000568e+02 2.115000000000000284e+02 2.125000000000000284e+02 2.135000000000000284e+02 2.145000000000000000e+02 2.155000000000000284e+02 2.165000000000000284e+02 2.175000000000000000e+02 2.185000000000000000e+02 2.195000000000000284e+02 2.205000000000000284e+02 2.215000000000000284e+02 2.225000000000000000e+02 2.235000000000000000e+02 2.245000000000000284e+02 2.255000000000000568e+02 2.265000000000000568e+02 2.275000000000000284e+02 2.285000000000000000e+02 2.295000000000000284e+02 2.305000000000000000e+02 2.315000000000000284e+02 2.325000000000000284e+02 2.335000000000000284e+02 2.345000000000000284e+02 2.355000000000000000e+02 2.365000000000000568e+02 2.375000000000000000e+02 2.385000000000000000e+02 2.395000000000000000e+02 2.405000000000000000e+02 2.415000000000000568e+02 2.425000000000000284e+02 2.435000000000000284e+02 2.444999999999999716e+02 2.455000000000000284e+02 2.465000000000000284e+02 2.475000000000000284e+02 2.485000000000000284e+02 2.495000000000000284e+02 2.505000000000000000e+02 2.515000000000000000e+02 2.525000000000000568e+02 2.535000000000000000e+02 2.545000000000000000e+02 2.555000000000000568e+02 2.565000000000000000e+02 2.575000000000000568e+02 2.585000000000000568e+02 2.595000000000000000e+02 2.605000000000000568e+02 2.615000000000000000e+02 2.625000000000000000e+02 2.635000000000000000e+02 2.645000000000000000e+02 2.655000000000000000e+02 2.665000000000000000e+02 2.675000000000000568e+02 2.685000000000000568e+02 2.695000000000000000e+02 2.705000000000000000e+02 2.715000000000000568e+02 2.725000000000000568e+02 2.735000000000000568e+02 2.745000000000000568e+02 2.755000000000000000e+02 2.765000000000000000e+02 2.775000000000000000e+02 2.785000000000000000e+02 2.795000000000000000e+02 2.805000000000000000e+02 2.815000000000000568e+02 2.825000000000000000e+02 2.835000000000000568e+02 2.845000000000000568e+02 2.855000000000000000e+02 2.865000000000000000e+02 2.875000000000000568e+02 2.885000000000000568e+02 2.895000000000000568e+02 2.905000000000000568e+02 2.915000000000000000e+02 2.925000000000000000e+02 2.935000000000000568e+02 2.945000000000000000e+02 2.955000000000000000e+02 2.965000000000000000e+02 2.975000000000000568e+02 2.985000000000000000e+02 2.995000000000000568e+02 3.005000000000000568e+02 3.015000000000000000e+02 3.025000000000000568e+02 3.035000000000000568e+02 3.045000000000000568e+02 3.055000000000000568e+02 3.065000000000000000e+02 3.075000000000000000e+02 3.085000000000000000e+02 3.095000000000000568e+02 3.105000000000000000e+02 3.115000000000000000e+02 3.125000000000000000e+02 3.135000000000000000e+02 3.145000000000000568e+02 3.155000000000000568e+02 3.165000000000000568e+02 3.175000000000000000e+02 3.185000000000000568e+02 3.195000000000000568e+02 3.205000000000000568e+02 3.215000000000000000e+02 3.225000000000000000e+02 3.235000000000000000e+02 3.245000000000000000e+02 3.255000000000000568e+02 3.265000000000000000e+02 3.275000000000000000e+02 3.285000000000000568e+02 3.295000000000000000e+02 3.305000000000000568e+02 3.315000000000000568e+02 3.325000000000000568e+02 3.335000000000000000e+02 3.345000000000000568e+02 3.355000000000000568e+02 3.365000000000000000e+02 3.375000000000000000e+02 3.385000000000000000e+02 3.395000000000000000e+02 3.405000000000000568e+02 3.415000000000000568e+02 3.425000000000000000e+02 3.435000000000000000e+02 3.445000000000000568e+02 3.455000000000000000e+02 3.465000000000000568e+02 3.475000000000000568e+02 3.485000000000000568e+02 3.495000000000000568e+02 3.505000000000000568e+02 3.515000000000000568e+02 3.525000000000000000e+02 3.535000000000000000e+02 3.545000000000000568e+02 3.555000000000000000e+02 3.565000000000000568e+02 3.575000000000000568e+02 3.585000000000000000e+02 3.595000000000000000e+02 3.605000000000000568e+02 3.615000000000000568e+02 3.625000000000000568e+02 3.635000000000000568e+02 3.645000000000000568e+02 3.655000000000000568e+02 3.665000000000000000e+02 3.675000000000000000e+02 3.685000000000000000e+02 3.695000000000000000e+02 3.705000000000000568e+02 3.715000000000000000e+02 3.725000000000000568e+02 3.735000000000000568e+02 3.745000000000000000e+02 3.755000000000000568e+02 3.765000000000000568e+02 3.775000000000000568e+02 3.785000000000000568e+02 3.795000000000000568e+02 3.805000000000000568e+02 3.815000000000000000e+02 3.825000000000000568e+02 3.835000000000000000e+02 3.845000000000000000e+02 3.855000000000000000e+02 3.865000000000000568e+02 3.875000000000000568e+02 3.885000000000000568e+02 3.895000000000000568e+02 3.905000000000000000e+02 3.915000000000000568e+02 3.925000000000000568e+02 3.935000000000000568e+02 3.945000000000000568e+02 3.955000000000000568e+02 3.965000000000000000e+02 3.975000000000000000e+02 3.985000000000000568e+02 3.995000000000000000e+02 4.005000000000000000e+02 4.015000000000000568e+02 4.025000000000000568e+02 4.035000000000000568e+02 4.045000000000000568e+02 4.055000000000000568e+02 4.065000000000000000e+02 4.075000000000000568e+02 4.085000000000001137e+02 4.095000000000000568e+02 4.105000000000000568e+02 4.115000000000000000e+02 4.125000000000000000e+02 4.135000000000000000e+02 4.145000000000000568e+02 4.155000000000000000e+02 4.165000000000000000e+02 4.175000000000001137e+02 4.185000000000000000e+02 4.195000000000000568e+02 4.205000000000000568e+02 4.215000000000000568e+02 4.225000000000001137e+02 4.235000000000000000e+02 4.245000000000000568e+02 4.255000000000000568e+02 4.265000000000000000e+02 4.275000000000001137e+02 4.284999999999999432e+02 4.295000000000000568e+02 4.304999999999999432e+02 4.315000000000000000e+02 4.325000000000001137e+02 4.335000000000000000e+02 4.345000000000000568e+02 4.354999999999999432e+02 4.365000000000000568e+02 4.375000000000001137e+02 4.385000000000000000e+02 4.395000000000000568e+02 4.405000000000000000e+02 4.415000000000000000e+02 4.425000000000001137e+02 4.435000000000000000e+02 4.445000000000000568e+02 4.454999999999999432e+02 4.465000000000000568e+02 4.475000000000001137e+02 4.485000000000000000e+02 4.495000000000001137e+02 4.505000000000000000e+02 4.515000000000000568e+02 4.525000000000001705e+02 4.535000000000000568e+02 4.545000000000000568e+02 4.555000000000000000e+02 4.565000000000000568e+02 4.575000000000000000e+02 4.585000000000000000e+02 4.595000000000001137e+02 4.604999999999999432e+02 4.615000000000000568e+02 4.625000000000000568e+02 4.635000000000000000e+02 4.645000000000001137e+02 4.655000000000000000e+02 4.665000000000001137e+02 4.675000000000001137e+02 4.685000000000000000e+02 4.695000000000000568e+02 4.705000000000000000e+02 4.715000000000000568e+02 4.725000000000000568e+02 4.735000000000000568e+02 4.745000000000000568e+02 4.754999999999999432e+02 4.765000000000000568e+02 4.774999999999999432e+02 4.785000000000000568e+02 4.795000000000001705e+02 4.805000000000000568e+02 4.815000000000000568e+02 4.824999999999999432e+02 4.835000000000000568e+02 4.845000000000001137e+02 4.855000000000000568e+02 4.865000000000001137e+02 4.874999999999999432e+02 4.885000000000000000e+02 4.895000000000001137e+02 4.905000000000000000e+02 4.915000000000001137e+02 4.925000000000000000e+02 4.935000000000000000e+02 4.945000000000001137e+02 4.955000000000000000e+02 4.965000000000001137e+02 4.975000000000000000e+02 4.985000000000001137e+02 4.995000000000000568e+02 5.005000000000000000e+02 5.015000000000000568e+02 5.024999999999999432e+02 5.035000000000000568e+02 5.045000000000000568e+02 5.055000000000000568e+02 5.065000000000000568e+02 5.074999999999999432e+02 5.085000000000000568e+02 5.095000000000000568e+02 5.105000000000000568e+02 5.115000000000001705e+02 5.125000000000000000e+02 5.135000000000000000e+02 5.145000000000000000e+02 5.155000000000000000e+02 5.165000000000001137e+02 5.175000000000000000e+02 5.185000000000001137e+02 5.195000000000000000e+02 5.205000000000000000e+02 5.215000000000001137e+02 5.225000000000000000e+02 5.235000000000001137e+02 5.245000000000000000e+02 5.255000000000000000e+02 5.265000000000001137e+02 5.275000000000000000e+02 5.285000000000001137e+02 5.295000000000000000e+02 5.305000000000001137e+02 5.315000000000001137e+02 5.325000000000000000e+02 5.335000000000001137e+02 5.345000000000000000e+02 5.355000000000001137e+02 5.365000000000001137e+02 5.375000000000000000e+02 5.385000000000000000e+02 5.395000000000000000e+02 5.405000000000000000e+02 5.415000000000001137e+02 5.425000000000000000e+02 5.435000000000001137e+02 5.445000000000000000e+02 5.455000000000000000e+02 5.465000000000001137e+02 5.475000000000000000e+02 5.485000000000001137e+02 5.495000000000000000e+02 5.505000000000000000e+02 5.515000000000000000e+02 5.525000000000000000e+02 5.535000000000001137e+02 5.545000000000000000e+02 5.555000000000001137e+02 5.565000000000001137e+02 5.575000000000000000e+02 5.585000000000001137e+02 5.595000000000000000e+02 5.605000000000001137e+02 5.615000000000001137e+02 5.625000000000001137e+02 5.635000000000001137e+02 5.645000000000000000e+02 5.655000000000001137e+02 5.665000000000001137e+02 5.675000000000000000e+02 5.685000000000001137e+02 5.695000000000000000e+02 5.705000000000000000e+02 5.714999999999998863e+02 5.725000000000000000e+02 5.735000000000001137e+02 5.745000000000000000e+02 5.755000000000001137e+02 5.765000000000000000e+02 5.775000000000000000e+02 5.785000000000001137e+02 5.795000000000000000e+02 5.805000000000001137e+02 5.815000000000000000e+02 5.825000000000000000e+02 5.835000000000001137e+02 5.845000000000000000e+02 5.855000000000001137e+02 5.865000000000000000e+02 5.875000000000001137e+02 5.885000000000001137e+02 5.895000000000000000e+02 5.905000000000001137e+02 5.915000000000000000e+02 5.925000000000001137e+02 5.935000000000002274e+02 5.945000000000001137e+02 5.955000000000001137e+02 5.965000000000000000e+02 5.975000000000000000e+02 5.985000000000000000e+02 5.995000000000000000e+02 6.005000000000001137e+02 6.015000000000000000e+02 6.025000000000000000e+02 6.035000000000000000e+02 6.045000000000000000e+02 6.055000000000001137e+02 6.065000000000000000e+02 6.075000000000001137e+02 6.085000000000000000e+02 6.095000000000000000e+02 6.105000000000001137e+02 6.115000000000000000e+02 6.125000000000001137e+02 6.135000000000001137e+02 6.145000000000000000e+02 6.155000000000001137e+02 6.165000000000000000e+02 6.175000000000001137e+02 6.185000000000000000e+02 6.195000000000001137e+02 6.205000000000001137e+02 6.215000000000000000e+02 6.225000000000001137e+02 6.235000000000000000e+02 6.245000000000001137e+02 6.255000000000001137e+02 6.265000000000001137e+02 6.275000000000000000e+02 6.285000000000000000e+02 6.295000000000000000e+02 6.305000000000001137e+02 6.315000000000000000e+02 6.325000000000001137e+02 6.335000000000000000e+02 6.345000000000000000e+02 6.355000000000001137e+02 6.365000000000000000e+02 6.375000000000001137e+02 6.385000000000000000e+02 6.395000000000001137e+02 6.405000000000000000e+02 6.415000000000000000e+02 6.425000000000001137e+02 6.435000000000000000e+02 6.445000000000001137e+02 6.455000000000001137e+02 6.465000000000000000e+02 6.475000000000001137e+02 6.485000000000000000e+02 6.495000000000001137e+02 6.505000000000001137e+02 6.515000000000001137e+02 6.525000000000001137e+02 6.535000000000000000e+02 6.545000000000001137e+02 6.555000000000001137e+02 6.565000000000001137e+02 6.575000000000001137e+02 6.585000000000000000e+02 6.595000000000000000e+02 6.605000000000000000e+02 6.615000000000000000e+02 6.625000000000001137e+02 6.635000000000000000e+02 6.645000000000001137e+02 6.655000000000000000e+02 6.665000000000000000e+02 6.675000000000001137e+02 6.685000000000000000e+02 6.695000000000001137e+02 6.705000000000000000e+02 6.715000000000001137e+02 6.725000000000001137e+02 6.735000000000000000e+02 6.745000000000001137e+02 6.755000000000000000e+02 6.765000000000001137e+02 6.775000000000001137e+02 6.785000000000000000e+02 6.795000000000001137e+02 6.805000000000000000e+02 6.815000000000001137e+02 6.825000000000002274e+02 6.835000000000001137e+02 6.845000000000001137e+02 6.855000000000000000e+02 6.865000000000001137e+02 6.875000000000000000e+02 6.885000000000000000e+02 6.895000000000001137e+02 6.905000000000000000e+02 6.915000000000000000e+02 6.925000000000000000e+02 6.935000000000000000e+02 6.945000000000001137e+02 6.955000000000000000e+02 6.965000000000001137e+02 6.975000000000000000e+02 6.985000000000000000e+02 6.995000000000001137e+02 7.005000000000000000e+02 7.015000000000001137e+02 7.025000000000001137e+02 7.035000000000000000e+02 7.045000000000001137e+02 7.055000000000000000e+02 7.065000000000001137e+02 7.075000000000001137e+02 7.085000000000001137e+02 7.095000000000001137e+02 7.105000000000000000e+02 7.115000000000001137e+02 7.125000000000000000e+02 7.135000000000001137e+02 7.145000000000001137e+02 7.155000000000001137e+02 7.165000000000001137e+02 7.175000000000000000e+02 7.185000000000000000e+02 7.195000000000001137e+02 7.205000000000000000e+02 7.215000000000001137e+02 7.225000000000000000e+02 7.235000000000000000e+02 7.245000000000001137e+02 7.255000000000000000e+02 7.265000000000001137e+02 7.275000000000000000e+02 7.285000000000001137e+02 7.295000000000001137e+02 7.305000000000000000e+02 7.315000000000001137e+02 7.325000000000000000e+02 7.335000000000001137e+02 7.345000000000001137e+02 7.355000000000000000e+02 7.365000000000001137e+02 7.375000000000000000e+02 7.385000000000001137e+02 7.395000000000001137e+02 7.405000000000001137e+02 7.415000000000001137e+02 7.425000000000000000e+02 7.435000000000001137e+02 7.445000000000001137e+02 7.455000000000001137e+02 7.465000000000001137e+02 7.475000000000000000e+02 7.485000000000000000e+02 7.495000000000000000e+02 7.505000000000000000e+02 7.515000000000001137e+02 7.525000000000000000e+02 7.535000000000001137e+02 7.545000000000000000e+02 7.555000000000000000e+02 7.565000000000001137e+02 7.575000000000000000e+02 7.585000000000001137e+02 7.595000000000000000e+02 7.605000000000001137e+02 7.615000000000001137e+02 7.625000000000000000e+02 7.635000000000001137e+02 7.645000000000000000e+02 7.655000000000001137e+02 7.665000000000001137e+02 7.675000000000000000e+02 7.685000000000001137e+02 7.695000000000000000e+02 7.705000000000001137e+02 7.715000000000002274e+02 7.725000000000001137e+02 7.735000000000001137e+02 7.745000000000000000e+02 7.755000000000001137e+02 7.765000000000001137e+02 7.775000000000000000e+02 7.785000000000001137e+02 7.795000000000000000e+02 7.805000000000000000e+02 7.815000000000000000e+02 7.825000000000000000e+02 7.835000000000001137e+02 7.845000000000000000e+02 7.855000000000001137e+02 7.865000000000000000e+02 7.875000000000000000e+02 7.885000000000001137e+02 7.895000000000000000e+02 7.905000000000001137e+02 7.915000000000001137e+02 7.925000000000001137e+02 7.935000000000001137e+02 7.945000000000000000e+02 7.955000000000001137e+02 7.965000000000001137e+02 7.975000000000001137e+02 7.985000000000001137e+02 7.995000000000000000e+02 8.005000000000001137e+02 8.015000000000001137e+02 8.025000000000001137e+02 8.035000000000002274e+02 8.045000000000001137e+02 8.055000000000001137e+02 8.065000000000000000e+02 8.075000000000000000e+02 8.085000000000001137e+02 8.095000000000000000e+02 8.105000000000001137e+02 8.115000000000000000e+02 8.125000000000000000e+02 8.135000000000001137e+02 8.145000000000000000e+02 8.155000000000001137e+02 8.165000000000000000e+02 8.175000000000001137e+02 8.185000000000001137e+02 8.195000000000000000e+02 8.205000000000001137e+02 8.215000000000000000e+02 8.225000000000001137e+02 8.235000000000002274e+02 8.245000000000000000e+02 8.255000000000001137e+02 8.265000000000000000e+02 8.275000000000001137e+02 8.285000000000001137e+02 8.295000000000001137e+02 8.305000000000001137e+02 8.315000000000000000e+02 8.325000000000001137e+02 8.335000000000000000e+02 8.345000000000001137e+02 8.355000000000001137e+02 8.365000000000001137e+02 8.375000000000000000e+02 8.385000000000001137e+02 8.395000000000000000e+02 8.404999999999998863e+02 8.415000000000002274e+02 8.425000000000001137e+02 8.435000000000000000e+02 8.445000000000000000e+02 8.455000000000001137e+02 8.465000000000000000e+02 8.475000000000001137e+02 8.485000000000002274e+02 8.495000000000001137e+02 8.505000000000000000e+02 8.515000000000002274e+02 8.525000000000001137e+02 8.535000000000000000e+02 8.545000000000001137e+02 8.555000000000002274e+02 8.565000000000000000e+02 8.575000000000001137e+02 8.585000000000002274e+02 8.595000000000001137e+02 8.605000000000000000e+02 8.615000000000001137e+02 8.625000000000001137e+02 8.635000000000000000e+02 8.645000000000001137e+02 8.655000000000001137e+02 8.665000000000001137e+02 8.675000000000000000e+02 8.685000000000001137e+02 8.695000000000000000e+02 8.704999999999998863e+02 8.715000000000000000e+02 8.725000000000001137e+02 8.735000000000000000e+02 8.745000000000001137e+02 8.755000000000001137e+02 8.765000000000000000e+02 8.774999999999998863e+02 8.785000000000002274e+02 8.795000000000001137e+02 8.805000000000000000e+02 8.815000000000001137e+02 8.825000000000001137e+02 8.835000000000000000e+02 8.845000000000001137e+02 8.855000000000002274e+02 8.865000000000001137e+02 8.875000000000000000e+02 8.885000000000002274e+02 8.895000000000001137e+02 8.905000000000000000e+02 8.915000000000001137e+02 8.925000000000002274e+02 8.935000000000001137e+02 8.945000000000001137e+02 8.955000000000001137e+02 8.965000000000001137e+02 8.975000000000000000e+02 8.985000000000002274e+02 8.995000000000001137e+02 9.005000000000000000e+02 9.015000000000000000e+02 9.025000000000001137e+02 9.035000000000000000e+02 9.045000000000001137e+02 9.055000000000002274e+02 9.065000000000001137e+02 9.075000000000000000e+02 9.085000000000000000e+02 9.095000000000001137e+02 9.105000000000000000e+02 9.115000000000001137e+02 9.125000000000002274e+02 9.135000000000001137e+02 9.144999999999998863e+02 9.155000000000002274e+02 9.165000000000001137e+02 9.175000000000000000e+02 9.185000000000001137e+02 9.195000000000001137e+02 9.205000000000000000e+02 9.215000000000001137e+02 9.225000000000002274e+02 9.235000000000001137e+02 9.245000000000000000e+02 9.255000000000001137e+02 9.265000000000001137e+02 9.275000000000000000e+02 9.285000000000000000e+02 9.295000000000001137e+02 9.305000000000000000e+02 9.315000000000001137e+02 9.325000000000002274e+02 9.335000000000001137e+02 9.345000000000000000e+02 9.355000000000001137e+02 9.365000000000000000e+02 9.374999999999998863e+02 9.385000000000000000e+02 9.395000000000001137e+02 9.405000000000000000e+02 9.415000000000001137e+02 9.425000000000002274e+02 9.435000000000001137e+02 9.445000000000000000e+02 9.455000000000003411e+02 9.465000000000002274e+02 9.475000000000001137e+02 9.485000000000000000e+02 9.495000000000001137e+02 9.505000000000000000e+02 9.515000000000001137e+02 9.525000000000002274e+02 9.535000000000001137e+02 9.545000000000000000e+02 9.555000000000001137e+02 9.565000000000001137e+02 9.575000000000000000e+02 9.585000000000001137e+02 9.595000000000002274e+02 9.605000000000001137e+02 9.615000000000000000e+02 9.625000000000001137e+02 9.635000000000000000e+02 9.644999999999998863e+02 9.655000000000000000e+02 9.665000000000001137e+02 9.675000000000000000e+02 9.685000000000001137e+02 9.695000000000002274e+02 9.705000000000001137e+02 9.715000000000000000e+02 9.725000000000003411e+02 9.735000000000002274e+02 9.745000000000001137e+02 9.755000000000000000e+02 9.765000000000001137e+02 9.775000000000000000e+02 9.785000000000001137e+02 9.795000000000002274e+02 9.805000000000001137e+02 9.815000000000000000e+02 9.825000000000002274e+02 9.835000000000002274e+02 9.845000000000001137e+02 9.855000000000001137e+02 9.865000000000001137e+02 9.875000000000000000e+02 9.885000000000000000e+02 9.895000000000001137e+02 9.905000000000000000e+02 9.914999999999998863e+02 9.925000000000002274e+02 9.935000000000001137e+02 9.945000000000000000e+02 9.955000000000001137e+02 9.965000000000002274e+02 9.975000000000001137e+02
